     index           time           Name             ID        Type      Format  Len      Data
  00002100         000.000.280             接收       10640301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002101         000.000.280             接收       106C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002102         000.658.385             接收       10740301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002103         000.233.208             接收       0FA100FF        DATA    EXTENDED    1      20 
  00002104         000.000.327             接收       107C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002105         000.000.281             接收       10840301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002106         000.000.286             接收       108C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002107         000.000.277             接收       10940301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002108         000.000.281             接收       109C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002109         000.000.281             接收       10A40301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002110         000.000.281             接收       10AC0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002111         000.000.281             接收       10B40301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002112         000.000.214             接收       1FA40301        DATA    EXTENDED    4      FF 53 00 00 
  00002113         000.000.303             接收       1FA10001        DATA    EXTENDED    8      06 05 90 10 00 00 00 00 
  00002114         000.000.204             接收       0FA11701        DATA    EXTENDED    4      00 00 00 00 
  00002115         000.647.889             接收       0FA102FF        DATA    EXTENDED    0      
  00002116         000.000.141             接收       0FA10301        DATA    EXTENDED    0      
  00002117         000.006.047             接收       1FA20301        DATA    EXTENDED    8      C0 00 D0 57 98 3A 00 00 
  00002118         000.000.281             接收       10040301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002119         000.000.282             接收       100C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002120         000.000.280             接收       10140301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002121         000.000.282             接收       101C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002122         000.000.281             接收       10240301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002123         000.000.281             接收       102C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002124         000.000.282             接收       10340301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002125         000.000.280             接收       103C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002126         000.000.282             接收       10440301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002127         000.000.284             接收       104C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002128         000.000.279             接收       10540301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002129         000.000.284             接收       105C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002130         000.000.281             接收       10640301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002131         000.000.294             接收       106C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002132         000.000.278             接收       10740301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002133         000.840.691             接收       0FA100FF        DATA    EXTENDED    1      20 
  00002134         000.001.640             接收       107C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002135         000.000.262             接收       10840301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002136         000.000.286             接收       108C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002137         000.000.276             接收       10940301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002138         000.000.280             接收       109C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002139         000.000.302             接收       10A40301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002140         000.000.261             接收       10AC0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002141         000.055.294             接收       10B40301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002142         000.000.110             接收       1FA40301        DATA    EXTENDED    4      FF 53 00 00 
  00002143         000.000.294             接收       1FA10001        DATA    EXTENDED    8      06 05 90 10 00 00 00 00 
  00002144         000.000.221             接收       0FA11701        DATA    EXTENDED    4      00 00 00 00 
  00002145         000.820.406             接收       0FA102FF        DATA    EXTENDED    0      
  00002146         000.000.157             接收       0FA10301        DATA    EXTENDED    0      
  00002147         000.006.546             接收       1FA20301        DATA    EXTENDED    8      C0 00 D0 57 98 3A 00 00 
  00002148         000.000.295             接收       10040301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002149         000.000.269             接收       100C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002150         000.000.280             接收       10140301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002151         000.000.281             接收       101C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002152         000.000.281             接收       10240301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002153         000.000.281             接收       102C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002154         000.000.283             接收       10340301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002155         000.000.280             接收       103C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002156         000.000.282             接收       10440301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002157         000.000.281             接收       104C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002158         000.000.286             接收       10540301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002159         000.000.290             接收       105C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002160         000.000.281             接收       10640301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002161         000.000.272             接收       106C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002162         000.000.292             接收       10740301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002163         000.665.329             接收       0FA100FF        DATA    EXTENDED    1      20 
  00002164         000.000.469             接收       107C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002165         000.000.285             接收       10840301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002166         000.000.279             接收       108C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002167         000.000.280             接收       10940301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002168         000.000.281             接收       109C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002169         000.000.282             接收       10A40301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002170         000.554.850             接收       10AC0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002171         000.000.110             接收       10B40301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002172         000.000.202             接收       1FA40301        DATA    EXTENDED    4      FF 53 00 00 
  00002173         000.000.289             接收       1FA10001        DATA    EXTENDED    8      06 05 90 10 00 00 00 00 
  00002174         000.000.211             接收       0FA11701        DATA    EXTENDED    4      00 00 00 00 
  00002175         000.986.156             接收       0FA102FF        DATA    EXTENDED    0      
  00002176         000.000.141             接收       0FA10301        DATA    EXTENDED    0      
  00002177         000.006.724             接收       1FA20301        DATA    EXTENDED    8      C0 00 D0 57 98 3A 00 00 
  00002178         000.000.282             接收       10040301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002179         000.000.280             接收       100C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002180         000.000.284             接收       10140301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002181         000.000.285             接收       101C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002182         000.000.282             接收       10240301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002183         000.000.300             接收       102C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002184         000.000.281             接收       10340301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002185         000.000.301             接收       103C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002186         000.000.262             接收       10440301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002187         000.000.281             接收       104C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002188         000.000.281             接收       10540301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002189         000.000.281             接收       105C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002190         000.000.281             接收       10640301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002191         000.000.283             接收       106C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002192         000.000.280             接收       10740301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002193         000.501.517             接收       0FA100FF        DATA    EXTENDED    1      20 
  00002194         000.001.849             接收       107C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002195         000.000.282             接收       10840301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002196         000.000.279             接收       108C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002197         000.000.280             接收       10940301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002198         000.000.280             接收       109C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002199         000.000.284             接收       10A40301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002200         000.000.279             接收       10AC0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002201         000.000.278             接收       10B40301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002202         000.000.219             接收       1FA40301        DATA    EXTENDED    4      FF 53 00 00 
  00002203         000.000.282             接收       1FA10001        DATA    EXTENDED    8      06 05 90 10 00 00 00 00 
  00002204         000.000.234             接收       0FA11701        DATA    EXTENDED    4      00 00 00 00 
  00002205         000.999.913             接收       0FA102FF        DATA    EXTENDED    0      
  00002206         000.000.142             接收       0FA10301        DATA    EXTENDED    0      
  00002207         000.007.033             接收       1FA20301        DATA    EXTENDED    8      C0 00 D0 57 98 3A 00 00 
  00002208         000.000.282             接收       10040301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002209         000.000.280             接收       100C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002210         000.000.284             接收       10140301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002211         000.000.301             接收       101C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002212         000.000.282             接收       10240301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002213         000.000.281             接收       102C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002214         000.000.280             接收       10340301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002215         000.000.282             接收       103C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002216         000.000.281             接收       10440301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002217         000.000.281             接收       104C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002218         000.000.282             接收       10540301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002219         000.000.281             接收       105C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002220         000.000.281             接收       10640301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002221         000.000.281             接收       106C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002222         000.000.281             接收       10740301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002223         000.485.222             接收       0FA100FF        DATA    EXTENDED    1      20 
  00002224         000.000.403             接收       107C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002225         000.000.281             接收       10840301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002226         000.000.282             接收       108C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002227         000.000.280             接收       10940301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002228         000.000.285             接收       109C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002229         000.000.280             接收       10A40301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002230         000.000.280             接收       10AC0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002231         000.000.280             接收       10B40301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002232         000.000.203             接收       1FA40301        DATA    EXTENDED    4      FF 53 00 00 
  00002233         000.000.292             接收       1FA10001        DATA    EXTENDED    8      06 05 90 10 00 00 00 00 
  00002234         000.000.209             接收       0FA11701        DATA    EXTENDED    4      00 00 00 00 
  00002235         001.169.549             接收       0FA102FF        DATA    EXTENDED    0      
  00002236         000.000.142             接收       0FA10301        DATA    EXTENDED    0      
  00002237         000.006.918             接收       1FA20301        DATA    EXTENDED    8      C0 00 D0 57 98 3A 00 00 
  00002238         000.000.282             接收       10040301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002239         000.000.280             接收       100C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002240         000.000.284             接收       10140301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002241         000.000.282             接收       101C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002242         000.000.282             接收       10240301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002243         000.000.298             接收       102C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002244         000.000.277             接收       10340301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002245         000.000.282             接收       103C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002246         000.000.284             接收       10440301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002247         000.000.280             接收       104C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002248         000.738.511             接收       10540301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002249         000.000.110             接收       105C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002250         000.000.281             接收       10640301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002251         000.000.280             接收       106C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002252         000.000.302             接收       10740301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002253         000.318.001             接收       0FA100FF        DATA    EXTENDED    1      20 
  00002254         000.006.610             接收       107C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002255         000.000.301             接收       10840301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002256         000.000.261             接收       108C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002257         000.000.281             接收       10940301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002258         000.000.280             接收       109C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002259         000.000.282             接收       10A40301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002260         000.000.281             接收       10AC0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002261         000.000.284             接收       10B40301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002262         000.000.231             接收       1FA40301        DATA    EXTENDED    4      FF 53 00 00 
  00002263         000.000.282             接收       1FA10001        DATA    EXTENDED    8      06 05 90 10 00 00 00 00 
  00002264         000.000.207             接收       0FA11701        DATA    EXTENDED    4      00 00 00 00 
  00002265         001.177.620             接收       0FA102FF        DATA    EXTENDED    0      
  00002266         000.000.142             接收       0FA10301        DATA    EXTENDED    0      
  00002267         000.005.905             接收       1FA20301        DATA    EXTENDED    8      C0 00 D0 57 98 3A 00 00 
  00002268         000.000.282             接收       10040301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002269         000.000.281             接收       100C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002270         000.000.281             接收       10140301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002271         000.000.282             接收       101C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002272         000.000.280             接收       10240301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002273         000.000.286             接收       102C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002274         000.000.278             接收       10340301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002275         000.000.280             接收       103C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002276         000.000.281             接收       10440301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002277         000.000.282             接收       104C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002278         000.000.281             接收       10540301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002279         000.000.282             接收       105C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002280         000.000.281             接收       10640301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002281         000.000.281             接收       106C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002282         000.000.283             接收       10740301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002283         000.303.936             接收       0FA100FF        DATA    EXTENDED    1      20 
  00002284         000.001.737             接收       107C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002285         000.000.280             接收       10840301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002286         000.000.280             接收       108C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002287         000.000.281             接收       10940301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002288         000.000.282             接收       109C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002289         000.000.281             接收       10A40301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002290         000.000.282             接收       10AC0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002291         000.000.281             接收       10B40301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002292         000.000.200             接收       1FA40301        DATA    EXTENDED    4      FF 53 00 00 
  00002293         000.000.292             接收       1FA10001        DATA    EXTENDED    8      06 05 90 10 00 00 00 00 
  00002294         000.000.210             接收       0FA11701        DATA    EXTENDED    4      00 00 00 00 
  00002295         001.346.419             接收       0FA102FF        DATA    EXTENDED    0      
  00002296         000.000.159             接收       0FA10301        DATA    EXTENDED    0      
  00002297         000.006.563             接收       1FA20301        DATA    EXTENDED    8      C0 00 D0 57 98 3A 00 00 
  00002298         000.000.282             接收       10040301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002299         000.000.281             接收       100C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002300         000.000.282             接收       10140301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002301         000.000.292             接收       101C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002302         000.000.283             接收       10240301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002303         000.000.284             接收       102C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002304         000.000.282             接收       10340301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002305         000.000.282             接收       103C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002306         000.000.284             接收       10440301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002307         000.000.285             接收       104C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002308         000.000.280             接收       10540301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002309         000.000.304             接收       105C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002310         000.000.301             接收       10640301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002311         000.000.243             接收       106C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002312         000.000.300             接收       10740301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002313         000.140.080             接收       0FA100FF        DATA    EXTENDED    1      20 
  00002314         000.003.170             接收       107C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002315         000.000.281             接收       10840301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002316         000.000.281             接收       108C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002317         000.000.282             接收       10940301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002318         000.000.281             接收       109C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002319         000.000.281             接收       10A40301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002320         000.000.286             接收       10AC0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002321         000.000.277             接收       10B40301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002322         000.000.208             接收       1FA40301        DATA    EXTENDED    4      FF 53 00 00 
  00002323         000.000.308             接收       1FA10001        DATA    EXTENDED    8      06 05 90 10 00 00 00 00 
  00002324         000.000.191             接收       0FA11701        DATA    EXTENDED    4      00 00 00 00 
  00002325         001.495.219             接收       0FA100FF        DATA    EXTENDED    1      20 
  00002326         000.002.668             接收       1FA10001        DATA    EXTENDED    8      06 05 90 10 00 00 00 00 
  00002327         000.011.062             接收       0FA102FF        DATA    EXTENDED    0      
  00002328         000.000.141             接收       0FA10301        DATA    EXTENDED    0      
  00002329         000.006.492             接收       1FA20301        DATA    EXTENDED    8      C0 00 D0 57 98 3A 00 00 
  00002330         000.000.282             接收       10040301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002331         000.000.280             接收       100C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002332         000.000.285             接收       10140301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002333         000.000.303             接收       101C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002334         000.000.280             接收       10240301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002335         000.000.282             接收       102C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002336         000.000.281             接收       10340301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002337         000.000.281             接收       103C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002338         000.000.282             接收       10440301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002339         000.000.284             接收       104C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002340         000.000.278             接收       10540301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002341         000.000.281             接收       105C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002342         000.000.281             接收       10640301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002343         000.000.281             接收       106C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002344         000.000.282             接收       10740301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002345         001.477.339             接收       0FA100FF        DATA    EXTENDED    1      20 
  00002346         000.000.415             接收       107C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002347         000.000.263             接收       10840301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002348         000.000.282             接收       108C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002349         000.000.281             接收       10940301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002350         000.000.280             接收       109C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002351         000.000.284             接收       10A40301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002352         000.000.278             接收       10AC0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002353         000.000.281             接收       10B40301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002354         000.000.234             接收       1FA40301        DATA    EXTENDED    4      FF 53 00 00 
  00002355         000.000.281             接收       1FA10001        DATA    EXTENDED    8      06 05 90 10 00 00 00 00 
  00002356         000.000.211             接收       0FA11701        DATA    EXTENDED    4      00 00 00 00 
  00002357         000.183.304             接收       0FA102FF        DATA    EXTENDED    0      
  00002358         000.000.141             接收       0FA10301        DATA    EXTENDED    0      
  00002359         000.004.594             接收       1FA20301        DATA    EXTENDED    8      C0 00 D0 57 98 3A 00 00 
  00002360         000.000.281             接收       10040301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002361         000.000.281             接收       100C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002362         000.000.282             接收       10140301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002363         000.000.284             接收       101C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002364         000.000.282             接收       10240301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002365         000.000.292             接收       102C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002366         000.000.283             接收       10340301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002367         000.000.282             接收       103C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002368         000.257.369             接收       10440301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002369         000.000.110             接收       104C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002370         000.000.284             接收       10540301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002371         000.000.288             接收       105C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002372         000.000.281             接收       10640301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002373         000.000.280             接收       106C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002374         000.000.302             接收       10740301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002375         001.305.586             接收       0FA100FF        DATA    EXTENDED    1      20 
  00002376         000.002.674             接收       107C0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002377         000.000.278             接收       10840301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002378         000.000.282             接收       108C0301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002379         000.000.280             接收       10940301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002380         000.000.281             接收       109C0301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
  00002381         000.000.284             接收       10A40301        DATA    EXTENDED    8      FF 53 00 00 98 3A 00 00 
  00002382         000.000.278             接收       10AC0301        DATA    EXTENDED    8      5C 89 FA 00 FF 53 00 00 
  00002383         000.000.278             接收       10B40301        DATA    EXTENDED    8      98 3A 00 00 5C 89 FA 00 
